x1,x2,label
1.0049173139314391,0.8175159775928309,0
0.8993289583905129,1.0468014207326866,0
1.1732968054160045,1.091314220833666,0
0.656306573710285,1.045655009354539,0
1.0108050359848866,1.062083542805904,0
1.2424314522476811,0.6905142584792886,0
0.9113344862213342,1.0886359484190031,0
0.7627608400819087,1.2213923572080263,0
1.0552534919050987,1.1269875978765107,0
0.9143584507717308,1.1220645534949316,0
1.1602707333983557,1.0349317030205754,0
1.0351601339048044,1.0405514858922589,0
0.8704982102890928,0.9778706979639471,0
0.9771216201321462,1.0575090796530242,0
1.149973637036544,0.8412195877032386,0
0.9812486454520634,1.222218332148846,0
0.8884617656781154,0.876662497406452,0
1.030345928774679,1.126657778572798,0
1.001713908334099,1.1993440885655484,0
1.128519097384979,1.1262730100335092,0
1.083117475198614,1.3491479650519127,0
0.9692257466700934,0.6994716561900229,0
1.240638154227571,0.9313450853564762,0
1.016182066651455,1.196432602729079,0
0.7596610688411612,0.812252917884079,0
0.7598083094321719,0.8808795564961864,0
1.065945490902549,1.0786281764219157,0
1.0414411268992831,0.7880851174161451,0
0.6534844845051033,1.0081530378085573,0
0.9292335949542496,1.0689078657574917,0
1.1052930439331905,1.0207362148088024,0
1.114019962806378,1.0343817061172602,0
1.07950970584022,0.8942990105695177,0
